Domain,Energy (micro joules),Duration (s)
dram-1,1764732,0.5287356376647949
package-0,29047595,0.5272643566131592
dram-0,3395177,0.5272643566131592
package-1,21914616,0.5272643566131592
dram-1,1749999,0.5272643566131592
package-0,29384752,0.5332369804382324
dram-0,3430612,0.5332369804382324
package-1,22251347,0.5332369804382324
dram-1,1777355,0.5332369804382324
package-0,28998339,0.5260968208312988
dram-0,3382173,0.5260968208312988
package-1,21903875,0.5260968208312988
dram-1,1744476,0.5260968208312988
package-0,29303514,0.5295693874359131
dram-0,3406499,0.5295693874359131
package-1,22102666,0.5295693874359131
dram-1,1759025,0.5295693874359131
package-0,29132982,0.5290470123291016
dram-0,3401052,0.5290470123291016
package-1,22025639,0.5290470123291016
dram-1,1760755,0.5290470123291016
package-0,29454148,0.5303401947021484
dram-0,3420483,0.5303401947021484
package-1,22332096,0.5303401947021484
dram-1,1793160,0.5303401947021484
package-0,29119921,0.5258915424346924
dram-0,3383197,0.5258915424346924
package-1,21976933,0.5258915424346924
dram-1,1765375,0.5258915424346924
package-0,29267137,0.5301501750946045
dram-0,3397396,0.5301501750946045
package-1,22071355,0.5301501750946045
dram-1,1766094,0.5301501750946045
package-0,29057848,0.527519702911377
dram-0,3399568,0.527519702911377
package-1,22015203,0.527519702911377
dram-1,1751161,0.527519702911377
package-0,29181017,0.5281875133514404
dram-0,3385767,0.5281875133514404
package-1,22059880,0.5281875133514404
dram-1,1754466,0.5281875133514404
package-0,29207566,0.5273981094360352
dram-0,3395621,0.5273981094360352
package-1,22049626,0.5273981094360352
dram-1,1776192,0.5273981094360352
package-0,29229296,0.5291962623596191
dram-0,3394611,0.5291962623596191
package-1,22129277,0.5291962623596191
dram-1,1770531,0.5291962623596191
package-0,29148607,0.5269384384155273
dram-0,3391903,0.5269384384155273
package-1,22134404,0.5269384384155273
dram-1,1775702,0.5269384384155273
package-0,29360459,0.5306525230407715
dram-0,3420346,0.5306525230407715
package-1,22240544,0.5306525230407715
dram-1,1774356,0.5306525230407715
package-0,30362349,0.5289688110351562
dram-0,3422594,0.5289688110351562
package-1,22147831,0.5289688110351562
dram-1,1802753,0.5289688110351562

pkg_0:  [29006884, 29226183, 29192980, 29294297, 29249742, 29187852, 29066576, 29058946, 29002367, 29086412, 29179246, 29172899, 29115038, 29118639, 29120042, 29047595, 29384752, 28998339, 29303514, 29132982, 29454148, 29119921, 29267137, 29057848, 29181017, 29207566, 29229296, 29148607, 29360459, 30362349]
pkg_1:  [21987554, 21914373, 21985051, 22039861, 22137212, 21963689, 21969121, 22000920, 22023869, 21972295, 22015874, 22035588, 22013005, 22116825, 22064397, 21914616, 22251347, 21903875, 22102666, 22025639, 22332096, 21976933, 22071355, 22015203, 22059880, 22049626, 22129277, 22134404, 22240544, 22147831]
dram_0:  [3380872, 3399936, 3372150, 3409406, 3415297, 3410324, 3396080, 3396524, 3382126, 3397763, 3394351, 3413568, 3408060, 3401664, 3401282, 3395177, 3430612, 3382173, 3406499, 3401052, 3420483, 3383197, 3397396, 3399568, 3385767, 3395621, 3394611, 3391903, 3420346, 3422594]
dram_1:  [1767594, 1758919, 1755736, 1762759, 1785494, 1760311, 1755017, 1769598, 1752354, 1755812, 1762316, 1778563, 1752936, 1779879, 1764732, 1749999, 1777355, 1744476, 1759025, 1760755, 1793160, 1765375, 1766094, 1751161, 1754466, 1776192, 1770531, 1775702, 1774356, 1802753]
Average energy for package-0: 29.2111211 microjoules
Average energy for package-1: 22.0531642 microjoules
Average energy for dram-0: 3.4002133999999997 microjoules
Average energy for dram-1: 1.7661139999999997 microjoules


Total Package Energy: 1537.928559 joules
Total Dram Energy: 154.989822 joules


Total Package Energy: 153.7928559 joules
Total Dram Energy: 15.498982199999999 joules
